domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
cloudflare-ech.com,BJ,Benin,moov benin,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,51,0,525
cloudflare-ech.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,true,,0,,,0,2,534,786,786,301,200
cloudflare-ech.com,BT,Bhutan,druknet isp,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
cloudflare-ech.com,BT,Bhutan,druknet isp,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
cloudflare-ech.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,false,,0,,,0,2,658,940,941,301,200
cloudflare-ech.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,true,,0,,,0,2,461,737,738,301,200
cloudflare-ech.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,false,,0,,,0,2,318,542,542,301,200
cloudflare-ech.com,AU,Australia,vocus,9443,vocus,9443,VOCUS PTY LTD,true,false,,0,,,0,2,2654,4250,4250,301,200
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",67,68,0,0,124,0,525
cloudflare-ech.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,false,,0,,,0,2,441,806,806,301,200
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,true,,0,,,0,1,470,838,839,301,200
cloudflare-ech.com,AU,Australia,vocus,9443,vocus,9443,VOCUS PTY LTD,true,true,,0,,,0,2,3139,4747,4747,301,200
cloudflare-ech.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,56,0,525
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,false,,0,,,0,2,661,906,907,301,200
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,true,,0,,,0,2,479,689,689,301,200
cloudflare-ech.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",tigo bolivia,27882,tigo bolivia,27882,Telefónica Celular de Bolivia S.A.,true,false,,0,,,0,2,716,1038,1039,301,200
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",tigo bolivia,27882,tigo bolivia,27882,Telefónica Celular de Bolivia S.A.,true,true,,0,,,0,2,584,902,902,301,200
cloudflare-ech.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,true,,0,,,0,2,4216,7164,7164,301,200
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,nuevatel pcs de bolivia s.a.,28024,Nuevatel PCS de Bolivia S.A.,true,false,,0,,,0,2,1676,2070,2070,301,200
cloudflare-ech.com,BA,Bosnia and Herzegovina,mtel bosnia,25144,mtel bosnia,25144,"""Telekomunikacije Republike Srpske"" akcionarsko drustvo Banja Luka",true,false,,0,,,0,2,511,1027,1027,301,200
cloudflare-ech.com,BE,Belgium,lycamobile,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,172,0,525
cloudflare-ech.com,BE,Belgium,lycamobile,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,435,0,525
cloudflare-ech.com,BA,Bosnia and Herzegovina,mtel bosnia,25144,mtel bosnia,25144,"""Telekomunikacije Republike Srpske"" akcionarsko drustvo Banja Luka",true,true,,0,,,0,3,969,1307,1307,301,200
cloudflare-ech.com,AT,Austria,telekom austria,,,8447,A1 Telekom Austria AG,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 500",0,2,0,0,15768,0,500
cloudflare-ech.com,BR,Brazil,algar telecom,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,90,0,525
