domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
www.google.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.google.com,BO,"Bolivia, Plurinational State of",telefonica celular de bolivia s.a.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.google.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,true,,0,,,0,2,1076,1669,1669,200,200
www.google.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,true,,0,,,0,2,520,824,824,200,200
www.google.com,BO,"Bolivia, Plurinational State of",telefonica celular de bolivia s.a.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,59,0,525
www.google.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,false,,0,,,0,2,814,1227,1227,200,200
www.google.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,true,,0,,,0,2,542,916,917,200,200
www.google.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,true,,0,,,0,1,1990,2259,2259,200,200
www.google.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,false,,0,,,0,2,458,872,872,200,200
www.google.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,true,,0,,,0,2,568,809,809,200,200
www.google.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,false,,0,,,0,1,558,886,886,200,200
www.google.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,true,,0,,,0,2,741,1063,1063,200,200
www.google.com,BA,Bosnia and Herzegovina,bh telecom d.d. sarajevo,9146,bh telecom d.d. sarajevo,9146,BH Telecom d.d. Sarajevo,true,false,,0,,,0,2,733,1230,1230,200,200
www.google.com,BA,Bosnia and Herzegovina,bh telecom d.d. sarajevo,9146,bh telecom d.d. sarajevo,9146,BH Telecom d.d. Sarajevo,true,true,,0,,,0,2,712,1080,1080,200,200
www.google.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,20875,jp ht d.d. mostar,20875,JP HT d.d. Mostar,true,false,,0,,,0,2,1063,1500,1501,200,200
www.google.com,BA,Bosnia and Herzegovina,mtel bosnia,25144,mtel bosnia,25144,"""Telekomunikacije Republike Srpske"" akcionarsko drustvo Banja Luka",true,false,,0,,,102,103,757,1069,1069,200,200
